fidelity,fidelity_sd,fidelity_mcse,fidelity_nvalid,rmse,rmse_sd,rmse_mcse,rmse_nvalid,bias,bias_sd,bias_mcse,bias_nvalid,icc,icc_sd,icc_mcse,icc_nvalid,sign_accuracy,sign_accuracy_sd,sign_accuracy_mcse,sign_accuracy_nvalid,replications,obs_per_cycle,planned_total_obs,schedule,peak_sigma_days,missingness,mean_observed,median_e2_range,seed
0.6409303455290745,0.0926063328022415,0.0029284693741064,1000,0.7076304474956813,0.0451370999119961,0.0014273604269649,1000,0.0166081033971268,0.1165889170060084,0.0036868652767132,1000,0.4437247007413491,0.0770435997866623,0.0024363325446431,1000,0.7691794871794873,0.067708666287606,0.0021411360280109,1000,1000,10,20,adaptive,0.0,mcar25,15.014051282051282,0.8366095623847376,26085113
0.4117743071214238,0.142953819657465,0.0045205967033854,1000,0.809652656972843,0.0728178492693256,0.0023027025800589,1000,-0.0084467654215472,0.1278538790093322,0.0040430946535708,1000,0.343922613578497,0.1213213116458349,0.0038365167351994,1000,0.6687435897435896,0.0759737065585417,0.0024024995501026,1000,1000,3,6,adaptive,0.0,weekend,6.0,0.527859238254021,26086106
0.3051633276226782,0.140375329586867,0.0044390576879132,1000,0.8623108230281977,0.0674967921692601,0.0021344359800987,1000,0.0447873736178064,0.1377905468543865,0.0043573196810001,1000,0.2515516003885312,0.1177590659414543,0.0037238686350895,1000,0.6225897435897436,0.0755811485203507,0.0023900857749577,1000,1000,4,8,adaptive,0.0,weekend,6.0,0.3397939112175237,26086107
0.5194156904283136,0.1193191171247708,0.0037732017851467,1000,0.755679650748387,0.0529770260075276,0.0016752806584576,1000,0.0290640691762547,0.1243959225840847,0.0039337444700368,1000,0.379903828680905,0.0942249318962144,0.0029796539716628,1000,0.7147692307692307,0.0713925373974037,0.0022576302611454,1000,1000,5,10,adaptive,0.0,weekend,10.0,0.6889174151267408,26086108
0.4471659911077426,0.1315016956870485,0.0041584487454541,1000,0.7913936725600988,0.0544506501709417,0.0017218807461721,1000,0.0630245315248975,0.1268818011852316,0.0040123548536998,1000,0.3182466722766475,0.0988917498926688,0.0031272317146054,1000,0.6766923076923076,0.074688058729409,0.0023618437960135,1000,1000,6,12,adaptive,0.0,weekend,10.0,0.5008520880902434,26086109
0.5702044968761366,0.1070084330465145,0.0033839037727261,1000,0.7313235193441985,0.0526990150261122,0.0016664891792995,1000,0.0157700155463673,0.1199611427130266,0.0037935044168967,1000,0.4273656277008206,0.0891626655462931,0.002819571053781,1000,0.7327435897435898,0.0674655974082948,0.0021334495151416,1000,1000,7,14,adaptive,0.0,weekend,10.0,0.6889174151267408,26086110
0.4655437872122443,0.1252865237022651,0.0039619077502382,1000,0.7889500368919554,0.0467583097415483,0.0014786275832293,1000,0.0632391057310105,0.1238395143139633,0.0039161492956114,1000,0.2942054759280156,0.0867635132065509,0.002743703195308,1000,0.6869230769230769,0.0756240684973623,0.0023914430238025,1000,1000,8,16,adaptive,0.0,weekend,14.0,0.5008520880902434,26086111
0.6051723476007712,0.1033630083541138,0.0032686253220601,1000,0.7334004297585359,0.043941187300667,0.0013895423496217,1000,0.0402088536341228,0.1172006494873987,0.0037062099563122,1000,0.3933664189388372,0.0784845349132885,0.0024818989142499,1000,0.7512307692307693,0.0673441615197015,0.0021296093751652,1000,1000,9,18,adaptive,0.0,weekend,16.0,0.7665278485695861,26086112
0.5864497252768303,0.108474139071813,0.0034302534669279,1000,0.7347536676259031,0.0455826714732846,0.0014414506369076,1000,0.0411915176726655,0.1165525735910829,0.0036857159970221,1000,0.3961120584252482,0.0842662127879336,0.0026647316220627,1000,0.7391025641025641,0.0697783698194642,0.0022065858004305,1000,1000,10,20,adaptive,0.0,weekend,14.0,0.7665278485695861,26086113
0.3992262999956465,0.1393797267137288,0.0044075739606719,1000,0.8159579900566033,0.0711473730434516,0.0022498774835497,1000,0.0109876006691219,0.1265895984194137,0.0040031145909139,1000,0.3338286224457531,0.1200313151777934,0.0037957234650736,1000,0.6616666666666666,0.0773495658806802,0.0024460080420819,1000,1000,3,6,adaptive,1.0,none,6.0,0.5361800542375421,26093106
